X4_mean,X11_mean,X18_mean,X26_mean,X50_mean,X3112_mean
0.401753122878378,11.758108101364899,0.117484300554054,1.24377911382432,1.84937540855405,50.2160341154054
0.48033369600000003,15.748845949999998,0.38931506900000007,0.642940274,1.3534679855,574.0984716999999
0.7969169049999999,5.291251309000001,8.552907652,0.395241218,2.343152517,1130.0967309999996
0.525236211551724,9.568304810379308,1.08362859793103,0.154200017189655,1.15530845274138,1042.6865457724105
0.411820620872881,14.528876855960503,0.6575847724237289,10.9199664914237,2.24622629840678,2386.4671800423694
0.531710224333333,22.986369943333298,1.092759418,50.8019682133333,1.0859782426666702,363.3647017666671
0.3138888470000001,17.53666454,0.906575338,1.3685271440000002,1.195674463,709.1634957000001
0.524021424,12.960494500000001,6.001134613,3.566168371,1.733708695,2062.3046300000005
0.4653863804,19.153262088,0.1903594132,1.6554910415999997,1.0184221068,260.37755224000006
0.533867643,4.48706815733333,0.156823259666667,8.950629196666668,3.775441911,136.83368090000005
0.519755385,7.623148493857138,1.93778405214286,10.195622881571397,0.589037744714286,206.48432144285704
0.807146665,5.119927762,15.0019744,3.0782273850000004,2.3396212165000003,1807.4067359999995
0.624718939,9.194526595999998,1.471546859,1.254146984,1.7349422180000003,414.79550700000004
0.582667254333333,4.68147538266667,2.9999607186666704,39.98004250666669,1.53351662966667,632.6830969666668
0.877065008,5.1199349542,8.6755438706,31.35334247,1.148321938,141.93029173999997
0.8068122653,11.679106785999998,7.768177609699999,506.23070548,1.590994824,13585.084859299997
0.4706163227499999,11.6931101635,0.16647022075,0.10696823600000001,1.7573741047500002,754.8565015750002
0.7310077651111111,9.65097685033333,4.71814859466667,0.185785998444444,1.432660183,809.4302536333333
0.621716532,9.144622484999998,5.80778431,3844.356801999999,2.0158602279999998,27076.21423000001
0.52979971,4.490850829,2.3983854968,27.815638533999998,3.5688750095999997,149.58571418
0.38978204066666705,15.776305716666704,0.720986656666667,0.8008236013333331,1.24346298366667,363.33490223333297
0.461471693,8.12622519328571,22.095959820000004,7.702545939428571,1.556624415,1893.6936124285698
0.43126302425640994,19.3463065953846,0.31064316135897396,0.468487483794872,1.38591436217949,50.931392612820495
0.653160909,6.153207954000001,1.097313136,35.72218217,1.5961096770000003,192.34387229999993
0.509460230784615,19.3366475396923,0.596415467507692,3.6989777358,1.04354232713846,757.6468327184609
0.6669396224000002,17.163182016,0.9492938496000001,8.434012205800002,1.4465899646,790.9857077600001
0.529349049166667,30.360875991666695,0.462884274166667,1.2398182328333303,0.908412521166667,2841.964983666669
0.8057308589999999,5.046315143875001,3.6188859108749996,15.384261395000001,1.5158972315,958.3107348375004
0.41832588800000003,20.423377809999998,0.214305974,0.2953171540000001,0.9310806159999999,256.7899376
0.6019356995625,14.535197465624998,0.096559948375,0.018185911,1.2270493740625,376.8567181312499
0.462753730333333,21.3134882725,0.028755789416666705,0.25335906425,0.8883439265000002,45.35610467750001
0.46320019599999995,16.0545589,0.7996924610000001,1.008940439,1.34449412,538.2237885
0.7785968250000002,6.673336362,4.851824912,17.426103459999997,3.511028576,235.34108690000002
0.5999805388125,13.565292049375001,14.390680096249998,51.6710938925,1.221094238625,2548.8558687500004
0.382130053571429,19.4365643414286,0.126839936214286,0.267722410928571,1.6224458392142902,133.29654451428596
0.605982957,13.904946204666699,24.084712839999998,520.9699537933329,1.4972332786,1311.8750039933307
0.395870756,18.71102768,1.087812083,3.222159918,1.8806714529999997,2539.23166
0.508277061888889,18.149699494222197,8.744275553488892,0.11836957479999999,1.03646166484444,1166.5391109044394
0.355191428333333,11.907997960000001,21.526606509999997,56.4133414966667,1.51377121266667,2574.2966939999997
0.3135904038,13.152822931999998,0.4332619824,0.3989991808,1.2750356136,330.66533191999997
0.564976421,2.977789687,1.379526647,1.087715318,3.5419627109999996,1173.074608
0.5784602875,12.576447565000002,1.137048454,0.233948497,1.8098739585000003,239.76406330000006
0.3927424983333331,16.449206546666705,0.346354767333333,2.2344154026666705,1.68705798866667,615.4801763999999
0.478750958157895,24.485868720526305,0.162333495087719,0.615458023649123,1.13172643205263,50.843050914210494
0.844044517,3.6607370756666704,5.859229363333329,36.36446050000001,3.47038861,340.2387263333331
0.518032018642857,5.7198979915,10.231618514,115.44190643285701,4.67559560542857,93.05897129285712
0.6894355061666672,7.3947612075,3.61035249458333,80.9780399283333,2.80645952816667,1424.5701342499997
0.471375505272727,13.870374268181799,0.9153113049999999,1.46959788054545,2.06959127018182,4565.928214909086
0.58530110275,12.842418605,12.010366670499998,1899.27952725,1.48468581125,35205.84294749997
0.8457984183174602,14.224069061714301,27.877636994285698,1387.21761542857,1.96802664396825,2639.7916843650796
0.720418435,5.006995774000001,3.035881183,0.043681009,2.1560590129999997,57.11378662000002
0.665062668,14.98540199,0.101053338,2.423086341,1.9460776119999998,56.56665226
0.618243687,7.985933898500001,13.3355970933333,244.20242358333303,2.5263296475,3798.372856000002
0.8452328092857141,14.422223530000002,1.8739657249999997,19.3534374614286,2.1404815571428597,700.7678245285713
0.621572704,20.62544289,0.082048489,0.907165047,0.760390235,3314.291064000001
0.45982616,20.2217539815854,0.7569176541219509,0.13013115347561,1.00509386368293,3442.0463189024376
0.384895705409091,20.785181631363603,3.16738703290909,989.3753431818179,1.95620212318182,9165.336345909085
0.380307377,5.22778504566667,4.12891700866667,20.176611676666703,2.75062830166667,1321.0626513333298
0.5549983598,15.787966573999999,9.321240799600002,8.761819612799998,0.8223275348000001,1946.0316221999997
0.78361282325,6.331315103333331,0.220299786833333,4.00663380666667,2.90185003675,85.73523817249999
0.48155623299999994,15.605433249999997,1.5137998510000001,22.636193989999995,1.601340237,5724.524253999997
0.44164848275,33.32992811,0.3811880725,0.9889528022499999,0.9729482729999999,1609.2235872500005
0.629633059666667,14.186268243333298,18.946898873333296,533.861870733333,1.56757197966667,7535.213710666675
0.488679945,13.104217284117603,0.333480264647059,0.0047763195882352,1.46727692358824,306.9845819117649
0.30522321499999994,11.479740199999998,0.241336152,0.031385089,1.224360262,1389.5299610000002
0.549856512,7.940229147333329,0.877951316333333,0.0722302473333333,1.36301770833333,14.0534677233333
0.2560196872,10.263195032,0.145029134,0.3942678742,1.9903674500000001,206.44030214000006
0.49480278353333296,14.215156702666704,9.857964399000002,17180.053011333304,1.6095904012,2214.140795866669
0.473537827,21.00345668,0.050500841,0.17792564099999997,1.321487993,224.4147064999999
0.2972155966,14.816465036000002,0.34293711599999993,0.2056698434,1.2000925714,341.0631407599999
0.671596791323529,6.09971832373529,16.089303589941196,1657.2746376470595,2.20190689491176,965.7526228147057
0.8482574763333331,17.0246696033333,0.174920222333333,16.36724419,1.63533748233333,67.65873251000001
0.530074690415094,43.414758838899395,0.20726884243710697,14.528291626748398,1.02098600772327,2397.3261365776702
0.532137213333333,14.291704953333301,4.240184714416669,0.541387534833333,0.9667399254999999,422.8539903416669
0.501578277,35.04803434,1.31841684033333,6.000354985666669,0.607805526666667,3115.920607666668
0.442171357333333,20.697610870000002,0.0302842306666667,0.171517116333333,1.18729414333333,471.26095813333313
0.32510040802439,38.92477732853661,0.476259222829268,0.350701248243902,0.55537143204878,786.4237068195122
